company,prefer,location,url,tool
크래프톤(Krafton),"- PUBG Mobile 또는 NEWSTATE 플레이 경험자 또는 모바일 게임 플레이를 즐기시는 분
- Tableau, Python, SQL에 대한 우수한 역량을 지니신 분
- 통계/머신러닝 등 다양한 분석 기법을 활용한 데이터 분석 경험이 있으신 분
- 대용량 데이터처리 경험이 있으신 분


필요 서류를 확인해주세요!
- 입사지원서 (자유 양식), 자기소개서, 경력기술서, 포트폴리오(필요시)",서울.한국,https://www.wanted.co.kr/wd/174981,
더블미디어,"• 통계 분석과 ML 알고리즘 지식과 실무 경험이 있으신 분
• A/B 테스트 계획과 결과 분석 및 의견 제시 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/174955,"Kotlin
Spring Framework"
루먼랩,"• Computer Vision 관련 직무 경험(Object Detection, Pose Estimation, Action Recognition, Action Quality Assessment)
• 딥러닝 모델 배포, 운영 경험
• Dacon, Kaggle 그 외 인공지능 경진대회 입상 경험
• ONNX 사용자 우대
• slack, notion 잘 활용하는 분",서울.한국,https://www.wanted.co.kr/wd/174937,"B2C
MySQL
Java
Node.js
API
Spring Boot"
클로인트,"• 블록체인 및 암호화폐 관련 기업 근무 경력
• 빅데이터 관련 기업 근무 경력
• 관련 대회 입상, 수상 경력
• 통계분석, 머신러닝 등 관련 분야 석/박사 학위 소지자
• 상위 수준의 영어 의사소통 및 문서 작성 능력",서울.한국,https://www.wanted.co.kr/wd/174913,"Hadoop
MongoDB
MySQL
Spark
Python
R
Tableau
Jenkins
PostgreSQL
Neo4j"
클로인트,"• 온체인 데이터 DB 구축 경험
• 블록체인 및 암호화폐에 대한 높은 이해도
• 온체인 데이터 분석 툴(Dune Analytics, Messari 등) 사용 경험
• 영어 의사소통 및 문서 작성에 어려움이 없는 분",서울.한국,https://www.wanted.co.kr/wd/174907,"Hadoop
MongoDB
MySQL
Spark
Python
R
Tableau
Jenkins
PostgreSQL
Neo4j"
알체라,"• 제1저자 탑티어 (CVPR, ICCV, ECCV 등등) 해외 학회/저널 논문을 보유하신 분
• ML관련 박사 학위 또는 그에 준하는 경력을 보유하신 분
• 담당 업무에 대한 경험을 보유하신 분

[채용 전형]
서류 전형 - Job Fit Interview - Culture Fit Interview - 처우 협의 - 채용 검진 - 최종 입사

[유의 사항]
• 전형 절차는 일정 및 상황에 따라 변동될 수 있습니다.
• 진행 일정은 확정되는 대로 지원자분들에게 개별 안내 예정입니다.
• 본 채용은 모집 기간 내에 인재 선발 완료 시 공고가 마감될 수 있습니다.
• 지원서 내용 중 허위 사실이 있는 경우에는 합격이 취소될 수 있습니다.",경기.한국,https://www.wanted.co.kr/wd/174821,
보로노이,"• Top Tier 논문
• 추천서
• 신약개발 관련 경력",인천.한국,https://www.wanted.co.kr/wd/174580,Python
틸다,"• 학력
 - 석/박사 학위 수여자 우대
 - Computer science 관련 전공 우대

• 개발 및 연구
 - pytorch 사용 가능자 우대
 - ML/DL 관련 framework 숙련자
 - Kaggle, Dacon 등 Competition 경험자 및 우수 기록 보유자
 - 개인, 단체로 연구/정부과제 수행 경험자 
 - 기업 프로젝트 경험자",서울.한국,https://www.wanted.co.kr/wd/174481,"Github
Linux
Pytorch
Tensorflow
Python
Docker"
에너닷,"• 데이콘, Kaggle등의 데이터 경진대회 수상 경력 (데이터 예측, anomaly detection)
• 신재생에너지 산업에 대한 이해 및 관심이 있는 분",서울.한국,https://www.wanted.co.kr/wd/174202,"Git
React
HTML
Python
SQL
AWS
HTTP
Next.js
Restful API"
에이모(AIMMO),"- 관련 분야 석사/박사 학위 소지하신 분 (인공지능, 컴퓨터공학, 통계, 데이터분석 등)
- Data-centric AI에 대한 이해도가 높고 관련 개발경험이 있으신 분
- 자율주행 데이터셋 생성/활용 경험이 있으신 분 (이미지, 라이다, 레이더 등등, 2D, 3D 데이터셋 경험)
- Linux 기반 개발 경험이 있으신 분",경기.한국,https://www.wanted.co.kr/wd/174187,
팀블랙버드(CryptoQuant),"이런 경험이 있다면 더 좋습니다.

- 블록체인(e.g. Bitcoin, Ethereum) 데이터 기반의 분석 프로젝트를 경험해보신 분
    - Solidity 코드를 작성하지는 못해도 이해하실 수는 있는 분
    - Web3 project developer 문서 중에 정독해본 문서가 하나라도 있는 분
- 투자 관점에서 통계적 방법론들을 이용하여 데이터를 모델링하는 프로젝트를 경험해보신 분
- 투자, 암호화폐, 금융 분야에 대한 관심이 있으신 분
- 영어로 능숙하게 소통할 수 있는 분
- 크립토퀀트의 기업문화와 잘 맞는 분",서울.한국,https://www.wanted.co.kr/wd/174050,"Git
Flask
Google Cloud Platform
Redis
Python
AWS
Docker
PostgreSQL
Kubernetes"
"우아한형제들(배달의민족,Tech)","- 문제 해결에 필요하다면 분야를 가리지 않고 기술을 습득하려는 의지와 욕심이 있는 분
- 확률 과정(Stochastic Process)에 대한 경험을 보유하신 분
- 자신의 지식과 기술을 단지 연구에만 그치지 않고 실제 서비스까지 연결시키는 과정을 경험을 하고 싶은 분
- 시각화, 모델 최적화, 프로파일러, 서빙, 프로덕션 파이프라인 등의 툴 생태계 활용 경험이 있는 분
- Hadoop, Spark 등의 빅데이터 플랫폼 활용 경험 또는 대용량 데이터 분산 처리에 대한 이해
- AWS, GCP 등 클라우드 서비스 사용 경험  
- 퀵커머스 및 시간 예측에 대한 높은 수준의 지식을 보유하신 분

[개발환경]
- 주요기술: Hadoop, Spark, ML Framework(PyTorch, Tensorflow 등), Jupyterhub, Zeppelin
- 업무도구: Slack, Jira, Confluence, Docker
- 코드 리뷰: Gitlab
- 모니터링: Grafana, Prometheus 

[꼭 읽어주세요!]
- 경력기술서는 자신의 기술력을 보여 줄 수 있는 프로젝트나 협력한 활동사항 위주로 작성해주세요.
- 경력기술서에는 진행기간과 함께 어떤 모델을 사용했고 지원자가 어떤 부분에 기여했는지 구체적으로 작성해주세요.
- 기술적으로 외부공개가 어려운 내용이 있다면 제외하고 작성해주세요.
- 본인이 소유 또는 기여한 Github나 블로그 주소를 첨부해 주시면 지원자를 이해하는데 도움이 됩니다.
- 사전과제를 진행합니다.
kaggle에서 마음에 드는 Competition 선택 후 결과 코드 제출
* Kaggle Notebook, Google Colab 등 자유 형식으로 제출하되, 종료된 Competition도 상관없음
* Leaderboard 순위 제출은 선택사항이며 검토 시 순위는 반영하지 않음, 타인 코드 참조시 Reference 필수
kaggle 과제 제출에 어려움이 있는 지원자의 경우, 인상깊게 보았던 AI/ML 분야의 논문이나 이론, 기술 중에 한 두 가지를 골라 10~15분 분량의 발표 자료를 작성하여 제출하는 것으로 대체 가능함 (기술 면접 시 활용 예정)",서울.한국,https://www.wanted.co.kr/wd/173844,"Python
C++"
에이블리블랙,"• 주 5일 완전 재택 근무를 시행하고 있습니다.
• Task 단위 업무 프로세스를 구축하여 개인의 책임에 기반한 자율적인 업무 진행을 지향합니다. 
• 구글앱스, 슬랙, 트렐로, 노션, 줌, 게더타운 등을 활용한 적극적인 팀 커뮤니케이션을 지향합니다.
• 시간 단위 휴가 사용이 가능한 시차 제도를 운영하고 있습니다. 
• 휴가 사용은 승인 절차가 없고 캘린더를 활용한 공유 문화만 있습니다.
• 동종 업계 및 연차 대비 최상의 연봉 처우를 제공합니다.
• 최신, 최고 사양의 업무 장비를 지급합니다.
• 월 30만원 점심 식비를 제공합니다.
• 매년 본인 포함 가족 4인의 정밀 건강검진을 지원합니다.
• 입사기념일 축하 상품권, 명절 선물을 지급합니다.",서울.한국,https://www.wanted.co.kr/wd/173611,
더스윙,"• 스타트업의 수평적 문화에서 업무 경험이 있으신 분
• 앱 플랫폼, 모빌리티 등에서 마케팅 분석 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/173447,"iOS
Swift"
한국신용데이터(KCD),"• 추천 시스템을 구축하고 서비스에 적용했던 경험이 있으신 분
• 대용량 데이터 분산 처리에 대한 이해와 빅데이터 분석 플랫폼 사용 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/173139,
티오더,"• 여러 벤더의 POS 장비와 연동 경험이 있으신 분
• 여러 IoT 및 로봇 장비 연동 경험이 있으신 분
• AWS 운영 경험이 있으신 분
• Python/Rust/Typescript 등 컴퓨터 언어에 익숙한 분
• 웹 서비스에 대한 이해도가 높으신 분
• NoSQL (Redis, 엘라스틱서치 등)에 대한 운영 경험이 있으신 분
• Git/노션/슬랙 및 기타 협업 툴에 대한 이해도가 높으신 분",서울.한국,https://www.wanted.co.kr/wd/172929,"Node.js
AWS
DevOps
NodeJS"
알체라,"• 제1저자 탑티어 (CVPR, ICCV, ECCV 등등) 해외 학회/저널 논문을 보유하신 분
• ML관련 박사 학위 또는 그에 준하는 경력을 보유하신 분
• 담당 업무에 대한 경험을 보유하신 분

[채용 전형]
서류 전형 - Job Fit Interview - Culture Fit Interview - 처우 협의 - 채용 검진 - 최종 입사

[유의 사항]
• 전형 절차는 일정 및 상황에 따라 변동될 수 있습니다.
• 진행 일정은 확정되는 대로 지원자분들에게 개별 안내 예정입니다.
• 본 채용은 모집 기간 내에 인재 선발 완료 시 공고가 마감될 수 있습니다.
• 지원서 내용 중 허위 사실이 있는 경우에는 합격이 취소될 수 있습니다.",경기.한국,https://www.wanted.co.kr/wd/171945,
위메이드(WEMADE),"• 최소 2개 이상의 이하 툴에 대한 경험 및 이해도 
- Analytical software (e.g. R, SAS);
- Data visualisation tools (e.g. Qlikview, Tableau, PowerBI,);
- A relational or graph database management tool (e.g. SQL, NoSQL, Neo4J);
- Programming (e.g. VBA, C++, Java, Python);",경기.한국,https://www.wanted.co.kr/wd/171824,
뷰브레인헬스케어,"• 조직 리드해 보았거나 구성원을 멘토링하며 함께 성장해본 경험을 가지신 분
• 스타트업 조직 문화에 익숙하거나 근무경험이 있으신 분
• 스스로 필요하다고 생각되는 부분을 찾아서 개선하는 능동적인 업무 태도를 가지신분
• 코드 리뷰나 기술 세미나등 지식을 공유하는데 적극적이신 분
• AI 분야 석사 학위 이상 또는 관련 기업/연구 기관에서 연구 개발 경험 소유하신 분
• CV 분야 SOTA 기술을 검증하고 도입 가능하신 분
• 딥러닝 워크스테이션 운영과 GPU 병렬 및 분산 처리 경험이 있으신 분
• 뇌 영상 처리 경험자, 인공지능 또는 영상처리 알고리즘 상품화 경험자, 2/3차원 의료영상처리 경험자",서울.한국,https://www.wanted.co.kr/wd/171721,"Git
Django
Google Cloud Platform
Python
AWS
Docker
RDBMS
DICOM
FastAPI"
엠아이큐브솔루션,"• 제조 관련 데이터 분석업무 경험
   (불량원인도출 및 공정최적화, 품질예측, 설비 예지보전, 골든 레시피 도출 등)
• 프로젝트 PM/PL 경험 및 조직관리 경험",서울.한국,https://www.wanted.co.kr/wd/171417,"Oracle
C#
CSS
HTML
Java
JavaScript
Python
R
PLC
PostgreSQL
MES
MSSQL"
커넥트웨이브,"[생활/안정/건강]
• 기숙사 운영
• 생활안정대출
• 단체상해보험
• 종합건강검진

[행복/여가/워라밸]
• Refresh 휴가
• 동호회 지원
• 기념일 지원
• 경조사 지원
• 시차출퇴근제",서울.한국,https://www.wanted.co.kr/wd/171339,
더스윙,"- Bigquery를 다양하게 다뤄보신 분
 - 모빌리티 서비스에 관심이 있으신 분
 - A/B 테스트와 인과 추론에 대한 통계적 이해를 가지신 분",서울.한국,https://www.wanted.co.kr/wd/171320,"iOS
Swift"
콘센트릭스서비스코리아CATALYST,"- 영어 및 제2외국어 가능자
- Data 분석 스킬 (Python, SQL, Big Query 등) 및 통계/분석 지식
- 개발자로서 SEO Tech 컨설턴트로 커리어를 개발하고자 하시는 분",서울.한국,https://www.wanted.co.kr/wd/170834,"Azure
Pytorch
Scikit-Learn
Tensorflow
AWS
GCP"
트릿지,"이러한 강점이 있다면 더욱 좋습니다:

- SQL, Python 등 데이터 핸들링 tool 활용이 가능하신 분
- 데이터 사이언스 경험이 있으신 분
- 데이터 분석 외에도 다양한 데이터 관련 업무 경험이 있으신 분
- 영어로 기획안, 이메일 작성, 데일리 커뮤니케이션, 프레젠테이션 등이 자연스러운 분",서울.한국,https://www.wanted.co.kr/wd/170796,"Python
SQL
Google Analytics"
히츠,"1. 기업에서 딥러닝 기반 서비스를 개발한 경험

2. 신약개발 프로젝트를 수행한 경험",서울.한국,https://www.wanted.co.kr/wd/170345,"Linux
Python"
리디(RIDI),"• Hadoop MR, Hive, Spark 등 분산 처리 기술 관련 개발 경험
• 대용량/실시간 데이터 분산 처리 시스템 설계 및 운영 경험
• AWS, GCP등 클라우드 환경에서의 데이터 파이프라인 구축 및 운영 경험
• GA, Tableau 등 외부 분석/시각화 도구에 대한 지식
• Python, Java, Scala 중 하나 이상을 이용한 개발 경험",서울.한국,https://www.wanted.co.kr/wd/169653,
쇼퍼하우스,"이런 능력이 있으시면 좋아요
· 이커머스 관련 예측 및 최적화 프로젝트 경험
· AI 모델 개발 후 서비스 배포 등 상용 서비스 구현 경험
· 인공지능 관련 SCI급 저널 논문 저자
· Kaggle 등 AI 관련 Challenge 수상자
· API Framework에 대한 경험
· CI/CD, MSA관련 프로젝트 경험",서울.한국,https://www.wanted.co.kr/wd/169596,"Github
React
CSS
HTML
JavaScript
TypeScript
AWS
Docker
Next.js"
코넥시오에이치,"• DB 튜닝 및 SQL 쿼리 최적화 경험이 있으신 분
• Docker Swarm, Kubernetes 같은 컨테이너 오케스트레이션 시스템에서 서비스 운영 경험이 있으신 분
• Tableau, Redash, Grafana 등 대시보드 및 BI툴을 이용한 데이터 시각화 경험이 있으신 분
• MLOps 관련 구축 또는 활용 경험이 있으신 분
• 알고리즘, 데이터구조, OS, 데이터베이스 등 기본적인 전산 지식에 대한 이해를 갖추신 분
• 웹 크롤링 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/169465,"Linux
Python
SQL
AWS
Docker
Shell Scripting
RDBMS
ElasticSearch"
아토머스(마인드카페),"• 수요와 공급을 연결하는 플랫폼 서비스의 경험이 있으신 분
• 멘탈케어, 헬스케어 서비스의 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/169191,"Git
Android
Python
SQL
Tableau
Spring Framework
Amplitude"
이글루코퍼레이션,"ㆍOT/ICS 관련 프로젝트 수행 경험자
ㆍ정보보안 관련 자격증 보유자 (CISA, CISSP 등)
ㆍ유관학과 졸업자 (정보보안, 산업보안, 컴퓨터공학 등)",서울.한국,https://www.wanted.co.kr/wd/169048,"Hadoop
Linux
React
C / C++
JavaScript
Python
SQL
C++
Docker
Spring Framework
MSSQL
Kubernetes
Kubeflow"
제주알마켓,"• 3년 이상 대규모 시스템 경험이 있으신 분
• 뛰어난 의사소통 능력(구두, 서면)을 보유하신 분
• 팀을 성공적으로 이끌어본 경험이 있으신 분",제주.한국,https://www.wanted.co.kr/wd/167793,"Github
React
JavaScript
jQuery
GIS"
바이온사이트,"- 신약개발, 화학, 생물학 등 분야의 데이터 분석 및 모델링 경험자

- 질량분석(MS) 관련 연구개발 수행 경험자
- Linux, git, docker 등 개발환경에 익숙하신 분
- 외국어(영어) 커뮤니케이션 능력을 갖추신 분",서울.한국,https://www.wanted.co.kr/wd/167495,"Git
Pytorch
Tensorflow
Python
AWS
Notion"
스코모트,"• 학사 이상의 학위
• 5인 이상 규모의 IT 회사에서의 경력
• 학교/대학 올림피아드 메달 수상: 통계학 또는 수학
• 알고리즘 개발에 대한 관심",서울.한국,https://www.wanted.co.kr/wd/167295,
원티드랩,"• 전사 데이터 활용 문화 확산에 기여한 경험이 있으신 분
• 다양한 분석 방법론을 고민하고 적용한 경험이 있으신 분
• Git, Airflow 사용이 능숙하신 분 
• 유저 행동 로그 설계, 로그 데이터 QA 경험이 있으신 분
• Tableau 등 BI 툴 경험이 있으신 분
• BigQuery, Google Analytics, Amplitude, Google Tag Manager 등의 분석 도구 사용 경험이 있으신 분
• 통계, 수학, 컴공, 산업공학, 경제 전공자이신 분",서울.한국,https://www.wanted.co.kr/wd/167203,"Github
Android
React
Kotlin
Python
Swift
TypeScript
AWS
Spring Framework
FastAPI"
고위드,"• 스타트업에서 1년 이상 일해보신 분
• 구글애널리틱스 또는 광고 트래킹 솔루션을 접해보신 분
• BigQuery 사용 경험이 있으신 분
• 사용자 분류 및 군집화, 패턴 분석, 예측 등 분석 모델링 경험이 있으신 분
• 데이터 마트 모델링 경험이 있으신 분
• 핀테크 업계에서 데이터 분석을 해보신 분",서울.한국,https://www.wanted.co.kr/wd/167105,
페어스퀘어랩,"• 블록체인 업체 근무 경험 및 관련 리서치 경험이 있으신 분
• 블록체인 업체 기술특허 경험 및 관련 리서치 경험이 있으신 분
• 블록체인 관련 학과 수강 및 논문 작성 경험 있으신 분
• 학습한 지식을 구조화 및 문서화 작업이 능숙하신 분
• 컴퓨터활용능력 또는 MS Office 자격증이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/166782,"Git
Github
Linux
MySQL
Ruby on Rails
C / C++
JavaScript
Python
Rust
TypeScript
AWS
Docker
Golang"
에피넷,"• 관련 석사 이상 
• 관련 자격증 보유자",경기.한국,https://www.wanted.co.kr/wd/166504,"Git
Linux
MySQL
Java
JavaScript
Python
Docker
Tomcat
PostgreSQL
Spring Framework"
디웨이브,"보건의료 빅데이터 관련 경험 
관련학과 석사, 박사이상",서울.한국,https://www.wanted.co.kr/wd/166384,"Android
iOS
HTML
JavaScript
Python
SQL
AWS"
알체라,"• TypeScript, JavaScript, Java, Scala, Go, Python등 다양한 언어에 대한 경험.
• Stress Test 경험
• Test Coverage 100% 유지하는 환경에서의 업무경험

[채용 전형]
서류 전형 - 과제 전형 - (과제 합격자에 한하여) 기술 면접 (*과제 리뷰, 알고리즘 테스트, 시스템 디자인 등) - Culture Fit Interview - 처우 협의 - 채용 검진 - 최종 입사
* 인터뷰 진행시, 합격 여부와 무관하게 30만원의 과제&면접비 지급 

[유의 사항]
• 전형 절차는 일정 및 상황에 따라 변동될 수 있습니다.
• 진행 일정은 확정되는 대로 지원자분들에게 개별 안내 예정입니다.
• 본 채용은 모집 기간 내에 인재 선발 완료 시 공고가 마감될 수 있습니다.
• 지원서 내용 중 허위 사실이 있는 경우에는 합격이 취소될 수 있습니다.",경기.한국,https://www.wanted.co.kr/wd/166162,
콘텐츠웨이브(wavve),"• 컨테이너 기반 Microservice 개발 경험이 있는 분
• Swagger를 이용한 API 서버 개발 경험이 있는 분
• Spark, Hive, Redshift, Bigquery 등을 이용한 대용량 데이터 분석 및 처리 경험이 있는 분
• Tableau, Looker, Quicksight 등 데이터 시각화 및 대시보드를 구성해 본 경험이 있는 분


근무조건
• 고용형태 : 정규직(수습 3개월, 급여 100% 지급)
• 근무장소 : 서울시 영등포구 여의나루로 60, 포스트타워
• 급여조건 : 회사내규 및 별도 협의

합류 여정
서류 전형 ＞ 코딩테스트 ＞ 1차인터뷰 ＞ 2차인터뷰 ＞  합류
• 1차인터뷰는 별도의 과제 및 코드 리뷰 형태로 진행됩니다.
• 세부 내용은 서류 합격자에 한하여 안내드릴 예정입니다.

유의사항
• 전형 절차는 상황에 따라 변동될 수 있습니다.
• 서류전형 합격자에 한해 SKCT(인성검사)가 진행될 수 있습니다.
• 해당 공고는 모집 완료 시 조기 마감될 수 있습니다.
• 허위사실 기재 시, 채용이 취소될 수 있습니다.",서울.한국,https://www.wanted.co.kr/wd/165990,"Asana
Confluence
JIRA
GraphQL
Hadoop
MongoDB
Redis
Spark
VueJS
CSS
Java
JavaScript
Kotlin
Node.js
Python
SQL
Swift
Data Analysis
MVVM
Tableau
NoSQL
Apache
카산드라
ElasticSearch
NodeJS
Golang
RESTful WebServices
MSSQL"
아스타,"• 관련 모델 개발 경험이 있는 분
• Multi modality 기반 개발 경험이 있는 분
• 모델 Inference 최적화 관련 개발 경험이 있는 분
• 머신러닝 관련 대회 참가 경험이 있는 분
• 국제학술대회 등에 논문을 게재한 경험이 있는 분
• 관련 분야 석사학위 이상을 소지하신 분
• ChatGPT, Generation 모델에 대한 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/165591,"Pytorch
Tensorflow
Python"
씨엔알리서치,"Agile / Scrum 방법론 및 그 안에서의 QA활동
품질 엔지니어 또는 품질 심사원과 같은 전문 인증
임상 / 의료 / 제약 산업 내 경력",서울.한국,https://www.wanted.co.kr/wd/165312,"AWS
NoSQL
Spring Framework
클라우드 응용 프로그램
도메인 관리
라이브러리 관리
Restful API"
데이콘,"• 수학, 물리, 통계, 산업공학 학위를 소지하신 분
• 외국어(영어)로 업무 진행이 가능하신 분
• ML, DL, AI 분야 중 하나 이상의 컴피티션 (데이콘, 캐글 등)에서 상위권 경험이 
  있으신분 - 최종랭킹 링크 제출",서울.한국,https://www.wanted.co.kr/wd/164766,"Git
Github
MySQL
HTML
Python
SQL
AWS
Docker"
아스타,"• MLOps 서비스 모니터링, 배포, 운영 관련 경험
• 실무 경력자 우대
• AI 서비스 운영 / 배포 경험자 우대
• GCP에서의 머신러닝 프로젝트 경험
• GPU/TPU 환경에서 모델 개발 경험
• 머신러닝 파이프라인 및 CI/CD/CT 구축 경험
• 대용량 실시간 서비스 개발, 운영 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/164668,"Pytorch
Tensorflow
Python"
예스이십사(예스24),"• 반차, 반반차 등 휴가는 자유롭게 사용 가능해요~쓰면 쓴만큼 안 쓰면 안 쓴만큼 연차 수당 보장!
• 오전 8시 ~10시 // 17시 ~ 19시 사이 시차 출퇴근 제도 운영
• 매 분기마다 평가하여 인센티브 제도 실시!
• 여성분들을 위한 여성 전용 휴게실 및 수유실 마련
• 본인의 생일 등 각종 경조사 경조금 지급과 평일 이사를 위한 이사휴가 제공!
• 사내에 도서관이 있어 언제든지 책과 함께 편안한 독서 공간 제공!",서울.한국,https://www.wanted.co.kr/wd/164401,
씨제이올리브영(CJ올리브영),"• 관련학과(수학, 통계, 전산, 데이터 분석) 전공자 우대
• ML 관련 서비스 개발 및 운영 경험자 우대
• Agile 업무 환경(Scrum, Sprint, Squad 등) 경험자 우대",서울.한국,https://www.wanted.co.kr/wd/164003,
브레인벤쳐스,"• Kaggle, Dacon 등 대회 수상 경험이 있으신 분
• 국제학술대회 등 논문을 게재한 경험이 있으신 분
• 관련 분야 석사 학위 이상 소지하신 분",경기.한국,https://www.wanted.co.kr/wd/163777,"Linux
Pytorch
Tensorflow
Python
인공 지능
OpenCV"
프라이데이즈랩(Retentics),"[이런 경험이 있으신 분이면 더 좋아요]
#우대 사항
• Data Science 관련 전공(통계학과, 수학과, 컴퓨터과학 등) 석사 이상의 학력을 보유하신 분
• B2C 비즈니스에서 머신러닝 모델링 경험이 있으신 분
• 결과와 과정에 대해 논리적으로 설명할 수 있으신 분
• 대용량 데이터 처리/분석 (Spark) 경험이 있으신 분
• 빠르게 실험하고 반복적인 피드백으로 모델을 개선해 나가시는 분
• 영어권 국가에서 학위를 취득하셨거나 혹은 영어로 업무가 가능하신 분

#데이터 사이언티스트 기술 스택
• 데이터 처리/분석 라이브러리는 NumPy, Pandas, Spark 를 사용하고 있습니다.
• ML/DL 라이브러리는 Scikit-Learn, Pytorch, Tensorflow를 사용하고 있습니다.
• 클라우드 컴퓨팅 서비스로 AWS를 사용하고 있습니다.",서울.한국,https://www.wanted.co.kr/wd/163313,
,,,https://www.wanted.co.kr/wd/163203,
씨제이대한통운(CJ대한통운),"• 데이터 시각화 도구(Tableau 등) 사용이 가능하신 분
• ML 프레임워크(Pytorch, Tensorflow, Keras 등) 활용이 가능하신 분
• AWS, GCP 등 클라우드 사용 경험",서울.한국,,"GitLab
CSS
TypeScript
React.js
Next.js"
무신사,"• Python 병렬 프로그래밍, 유닛 테스트, 디자인 패턴, typing 모듈 등을 잘 이해하고 있으신 분
• GCP 인프라 구성 경험이 있으신 분
• 유연하고 확장성 있는 Airflow 인프라 구성 경험이 있으신 분
• dbt, CDP, DDP, DQP, reverse ETL 등을 데이터 파이프라인에 적용한 경험이 있으신 분
• 모니터링 플랫폼(prometheus, grafana, elasticsearch, kibana) 개발 및 운영 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/163197,"SAP
Android
iOS
MySQL
React
Java
JavaScript
Kotlin
Python
AWS
Product Management 
Spring Framework
GCP
SAP SD
SAP MM
SAP FI"
무신사,"• A/B 테스트와 인과 추론에 대한 통계적 이해를 가지신 분
• 이커머스에 대한 깊은 이해 및 관련 데이터 분석 경험
• 전사 공통의 대시보드 제작 경험이 있으신 분
• 목적조직에서 프로덕트 오너, 프로덕트 디자이너, 엔지니어와 긴밀하게 협업한 경험이 있으신 분
• GCP Bigquery 경험이 있으신 분
• 그로스 해킹이나 Lean Startup에 대한 이해도가 높고 공감할 수 있으신 분
• 빠르게 성장하는 비즈니스 환경에서 일해 본 경험",서울.한국,https://www.wanted.co.kr/wd/163112,"SAP
Android
iOS
MySQL
React
Java
JavaScript
Kotlin
Python
AWS
Product Management 
Spring Framework
GCP
SAP SD
SAP MM
SAP FI"
티오더,"여러 벤더의 POS 장비와 연동 경험이 있으신 분
여러 IoT 및 로봇 장비 연동 경험이 있으신 분
AWS 운영 경험이 있으신 분
Python/Rust/Typescript 등 컴퓨터 언어에 익숙한 분
웹 서비스에 대한 이해도가 높으신 분
NoSQL (Redis, 엘라스틱서치 등)에 대한 운영 경험이 있으신 분
Git/노션/슬랙 및 기타 협업 툴에 대한 이해도가 높으신 분",서울.한국,https://www.wanted.co.kr/wd/163108,"Node.js
AWS
DevOps
NodeJS"
큐알에스티에이아이,"• 데이터 분석 결과를 바탕으로 기존 프로세스의 비효율을 개선하거나, 
  새로운 기회를 이끌어 낸 경험이 있는 분
• 석사 학위 이상 소지 또는 예정자
• 수학 올림피아드 등 경시대회 수상 경력
• 금융시장과 금융산업, 투자에 대한 지식
• 유가증권 및 파생상품 거래 경험
• AWS 인프라에 대한 이해
• 주도적인 연구 및 업무/일정 관리 능력
• C/C++에 능숙하신 분",서울.한국,https://www.wanted.co.kr/wd/162905,"Git
Linux
React
Python
SQL
AWS
Kubernetes"
카티어스,"• 오픈소스 코드를 자유롭게 수정하고 활용할 수 있는 능력이 있는 분
• 문제 해결에 필요하다면 분야를 가리지 않고 기술을 습득하려는 의지와 욕심이 있는 분
• API화 및 배포까지 할 정도로 Python 사용에 능숙하신 분
• SQL, Python, R 등 통계/분석 프로그램을 능숙하게 다룰 수 있는 분
• 추천 모델을 직접 개발하고 서비스한 경험이 있으신 분
• 머신러닝 등 최신 알고리즘을 활용한 실제 비즈니스 문제 해결 경험이 있는 분
• 시각화 도구, 모델 최적화, 프로파일러, 서빙, 프로덕션 파이프라인 등의 딥러닝 도구 생태계 활용 경험이 있는 분
• 서비스 개선을 위한 실험 설계 및 분석 경험(A/B Test 설계 분석)이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/162876,"Github
Pytorch
Tensorflow
Python
Docker"
보로노이,"• Top Tier 논문
• 추천서
• 신약개발 관련 경력",인천.한국,https://www.wanted.co.kr/wd/162383,Python
보로노이,"• Top Tier 논문
• 추천서
• 신약개발 관련 경력",인천.한국,https://www.wanted.co.kr/wd/161964,Python
펀진,"• C++ 프로그래밍 언어 활용 능력 보유자
• Inference engine 경험자(TensorRT, ONNX 등)
• 석사 우대",서울.한국,https://www.wanted.co.kr/wd/161963,"Git
MySQL
Java
Jenkins
Spring Framework
JPA"
